minute,day,flow.category,side,bee/wind orientation,flight direction,median velocity in px/second (x+y components)
12,06_14_17',1,RITE',DW',FEED',0.3068076797
12,06_14_17',1,RITE',DW',FEED',0.4969741902
12,06_14_17',1,RITE',UW',NEST',0.2501841518
12,06_14_17',0,LEFT',NW',FEED',0.3545163797
13,06_14_17',1,RITE',DW',FEED',0.4613566178
14,06_14_17',1,RITE',UW',NEST',0.2363770824
14,06_14_17',0,LEFT',NW',FEED',0.4325717913
14,06_14_17',0,LEFT',NW',FEED',1.19049901
14,06_14_17',1,RITE',UW',NEST',0.4604630445
15,06_14_17',1,RITE',DW',FEED',0.3986166959
15,06_14_17',0,LEFT',NW',FEED',0.3623640007
16,06_14_17',1,RITE',UW',NEST',0.6070098604
16,06_14_17',1,RITE',UW',NEST',0.4669305288
17,06_14_17',1,RITE',UW',NEST',0.5512185018
17,06_14_17',1,RITE',DW',FEED',0.5481240235
18,06_14_17',1,RITE',UW',NEST',0.4069911753
18,06_14_17',0,LEFT',NW',FEED',0.3988818157
18,06_14_17',1,RITE',UW',NEST',0.3823669195
19,06_14_17',1,RITE',UW',NEST',0.4143780392
19,06_14_17',1,RITE',UW',NEST',0.2831033353
19,06_14_17',0,LEFT',NW',FEED',0.2638661388
20,06_14_17',1,RITE',UW',NEST',0.3027932358
20,06_14_17',0,LEFT',NW',NEST',0.2074443031
21,06_14_17',0,LEFT',NW',FEED',0.2385978302
21,06_14_17',1,RITE',UW',NEST',0.3067682267
21,06_14_17',1,RITE',UW',NEST',0.3752111674
21,06_14_17',1,RITE',UW',NEST',1.891488567
21,06_14_17',1,RITE',DW',FEED',0.3740707943
22,06_14_17',1,RITE',DW',FEED',0.2772681931
22,06_14_17',1,RITE',DW',FEED',0.2581951699
23,06_14_17',1,RITE',DW',FEED',0.2788608533
23,06_14_17',1,RITE',UW',NEST',0.2831953277
23,06_14_17',1,RITE',UW',NEST',0.6529393193
24,06_14_17',1,RITE',UW',NEST',0.2236249287
25,06_14_17',1,RITE',DW',FEED',0.2858888561
25,06_14_17',1,RITE',UW',NEST',0.4324658148
25,06_14_17',1,RITE',UW',NEST',0.3087568769
25,06_14_17',1,RITE',UW',NEST',0.3401418104
25,06_14_17',1,RITE',UW',NEST',0.999651523
26,06_14_17',1,RITE',UW',NEST',0.4254805222
26,06_14_17',0,LEFT',NW',FEED',0.4359431827
26,06_14_17',1,RITE',UW',NEST',0.3927824819
28,06_14_17',0,LEFT',NW',FEED',0.5101694982
28,06_14_17',1,RITE',UW',NEST',0.3866915099
29,06_14_17',1,RITE',UW',NEST',0.3609183789
29,06_14_17',0,LEFT',NW',NEST',0.6596604088
30,06_14_17',0,LEFT',NW',FEED',0.322788782
30,06_14_17',1,RITE',UW',NEST',0.3369883257
30,06_14_17',1,RITE',DW',FEED',0.2835562517
31,06_14_17',1,RITE',UW',NEST',0.5438153001
32,06_14_17',0,LEFT',NW',FEED',0.4444877387
32,06_14_17',1,RITE',UW',NEST',0.3617360452
33,06_14_17',0,LEFT',NW',FEED',0.3115751919
33,06_14_17',1,RITE',DW',FEED',0.398718837
33,06_14_17',0,LEFT',NW',FEED',0.5022255793
34,06_14_17',1,RITE',UW',NEST',0.2896601752
34,06_14_17',0,LEFT',NW',NEST',0.2352362152
34,06_14_17',0,LEFT',NW',NEST',0.2439260685
34,06_14_17',1,RITE',UW',NEST',0.3117404933
34,06_14_17',0,LEFT',NW',FEED',0.4445521524
35,06_14_17',1,RITE',DW',FEED',0.5160487225
35,06_14_17',0,LEFT',NW',FEED',0.4784854687
36,06_14_17',0,LEFT',NW',FEED',0.3175087393
36,06_14_17',1,RITE',DW',FEED',0.2633981857
36,06_14_17',1,RITE',UW',NEST',0.3687286952
36,06_14_17',1,RITE',UW',NEST',0.5951370515
37,06_14_17',1,RITE',DW',FEED',0.7193800806
37,06_14_17',0,LEFT',NW',NEST',0.4258512382
37,06_14_17',1,RITE',UW',NEST',0.4019542842
38,06_14_17',0,LEFT',NW',NEST',0.2961710303
38,06_14_17',1,RITE',UW',NEST',0.2413766662
38,06_14_17',1,RITE',UW',NEST',0.5607016975
39,06_14_17',0,LEFT',NW',FEED',0.9704723409
39,06_14_17',1,RITE',UW',NEST',0.6506325798
40,06_14_17',1,RITE',DW',FEED',0.5473001076
40,06_14_17',0,LEFT',NW',FEED',0.3371364627
40,06_14_17',0,LEFT',NW',NEST',0.2681206799
40,06_14_17',1,RITE',DW',FEED',0.3189099604
40,06_14_17',1,RITE',UW',NEST',0.2735286345
41,06_14_17',1,RITE',UW',NEST',0.353940947
41,06_14_17',0,LEFT',NW',NEST',0.3465834155
41,06_14_17',1,RITE',DW',FEED',0.5307753781
42,06_14_17',0,LEFT',NW',FEED',0.2679028063
42,06_14_17',0,LEFT',NW',FEED',0.2176645394
42,06_14_17',1,RITE',UW',NEST',0.2556976352
42,06_14_17',0,LEFT',NW',NEST',0.5755243648
44,06_14_17',1,RITE',UW',NEST',0.3369297176
44,06_14_17',0,LEFT',NW',FEED',0.8469645462
44,06_14_17',1,RITE',UW',NEST',0.375790825
44,06_14_17',1,RITE',UW',NEST',0.3800852776
44,06_14_17',1,RITE',UW',NEST',0.230349228
44,06_14_17',1,RITE',DW',FEED',0.2826675015
44,06_14_17',1,RITE',UW',NEST',0.5213718452
45,06_14_17',0,LEFT',NW',NEST',0.2943620022
45,06_14_17',1,RITE',UW',NEST',0.2085725935
45,06_14_17',0,LEFT',NW',FEED',0.3008369416
46,06_14_17',0,LEFT',NW',NEST',0.3065045666
46,06_14_17',0,LEFT',NW',NEST',0.346588284
46,06_14_17',1,RITE',DW',FEED',0.5465888231
47,06_14_17',1,RITE',UW',NEST',0.6039997332
47,06_14_17',0,LEFT',NW',FEED',0.2959756932
47,06_14_17',0,LEFT',NW',NEST',0.4904332012
47,06_14_17',1,RITE',DW',FEED',0.2043284005
47,06_14_17',1,RITE',DW',FEED',0.614752679
48,06_14_17',0,LEFT',NW',FEED',0.2027127648
48,06_14_17',1,RITE',UW',NEST',0.2852116272
48,06_14_17',1,RITE',UW',NEST',0.2771686896
49,06_14_17',1,RITE',UW',NEST',0.3154949773
49,06_14_17',1,RITE',DW',FEED',0.2451558435
49,06_14_17',0,LEFT',NW',NEST',0.2346916621
49,06_14_17',1,RITE',DW',FEED',0.4041316974
49,06_14_17',1,RITE',UW',NEST',0.3750568575
50,06_14_17',1,RITE',DW',FEED',0.4995112214
50,06_14_17',1,RITE',UW',NEST',0.3169428185
50,06_14_17',1,RITE',DW',FEED',0.3615726504
51,06_14_17',1,RITE',UW',NEST',0.324199403
51,06_14_17',0,LEFT',NW',FEED',0.631520801
52,06_14_17',1,RITE',UW',NEST',0.2417108068
52,06_14_17',0,LEFT',NW',FEED',1.063392081
52,06_14_17',1,RITE',UW',NEST',0.2723857559
52,06_14_17',0,LEFT',NW',NEST',0.3511277815
53,06_14_17',1,RITE',UW',NEST',0.2432515264
54,06_14_17',1,RITE',UW',NEST',0.3708930823
54,06_14_17',0,LEFT',NW',FEED',0.4390099164
54,06_14_17',1,RITE',UW',NEST',0.2977038902
55,06_14_17',1,RITE',DW',FEED',0.4815849915
55,06_14_17',0,LEFT',NW',NEST',0.4731682346
55,06_14_17',1,RITE',UW',NEST',0.8973809395
56,06_14_17',0,LEFT',NW',NEST',0.5060879979
56,06_14_17',1,RITE',UW',NEST',0.5302768816
56,06_14_17',1,RITE',UW',NEST',0.3851593433
57,06_14_17',1,RITE',DW',FEED',0.3181599628
57,06_14_17',1,RITE',UW',NEST',0.2455334636
57,06_14_17',0,LEFT',NW',NEST',0.2549955979
58,06_14_17',0,LEFT',NW',FEED',0.5448621014
58,06_14_17',1,RITE',DW',FEED',0.4552864573
58,06_14_17',1,RITE',UW',NEST',0.5108050865
58,06_14_17',1,RITE',UW',NEST',0.3532619386
59,06_14_17',1,RITE',UW',NEST',0.2289704154
59,06_14_17',0,LEFT',NW',FEED',0.3251291108
59,06_14_17',0,LEFT',NW',NEST',0.6171978442
60,06_14_17',1,RITE',UW',NEST',0.2399035949
60,06_14_17',0,LEFT',NW',FEED',0.7666342768
60,06_14_17',0,LEFT',NW',NEST',0.315246733
61,06_14_17',1,RITE',DW',FEED',0.4573708438
61,06_14_17',1,RITE',UW',NEST',0.338341648
62,06_14_17',1,RITE',DW',FEED',0.3183230736
62,06_14_17',0,LEFT',NW',FEED',0.2691833462
62,06_14_17',1,RITE',UW',NEST',0.2692337534
62,06_14_17',1,RITE',UW',NEST',0.5524857126
63,06_14_17',1,RITE',UW',NEST',0.3728680896
63,06_14_17',0,LEFT',NW',FEED',0.2456959053
63,06_14_17',1,RITE',DW',FEED',0.3791215473
64,06_14_17',1,RITE',DW',FEED',0.2380170783
64,06_14_17',0,LEFT',NW',NEST',0.4282033563
64,06_14_17',0,LEFT',NW',NEST',0.4822373645
64,06_14_17',0,LEFT',NW',NEST',0.4521036508
65,06_14_17',1,RITE',UW',NEST',0.3347868706
65,06_14_17',1,RITE',UW',NEST',0.2250595127
65,06_14_17',0,LEFT',NW',FEED',0.326741488
65,06_14_17',0,LEFT',NW',NEST',0.3070068822
65,06_14_17',1,RITE',DW',FEED',0.6638003201
66,06_14_17',0,LEFT',NW',FEED',0.5732564515
66,06_14_17',0,LEFT',NW',FEED',0.5014647845
66,06_14_17',1,RITE',DW',FEED',0.3593923264
66,06_14_17',1,RITE',DW',FEED',0.2137559676
66,06_14_17',1,RITE',DW',FEED',0.2577539939
66,06_14_17',1,RITE',UW',NEST',0.2835642772
68,06_14_17',0,LEFT',NW',FEED',0.794216225
68,06_14_17',1,RITE',UW',NEST',0.3404689113
68,06_14_17',1,RITE',UW',NEST',0.4007257391
68,06_14_17',0,LEFT',NW',NEST',0.5279427138
69,06_14_17',0,LEFT',NW',FEED',0.3202388862
69,06_14_17',1,RITE',UW',NEST',0.2948403542
69,06_14_17',0,LEFT',NW',NEST',0.4320609661
69,06_14_17',0,LEFT',NW',FEED',0.3834531702
69,06_14_17',1,RITE',DW',FEED',0.3088633285
69,06_14_17',0,LEFT',NW',NEST',0.402379174
70,06_14_17',1,RITE',UW',NEST',0.4056057735
70,06_14_17',0,LEFT',NW',FEED',0.9960759946
70,06_14_17',1,RITE',UW',NEST',0.726055568
71,06_14_17',1,RITE',DW',FEED',0.4615424467
71,06_14_17',0,LEFT',NW',FEED',0.4537309414
71,06_14_17',0,LEFT',NW',FEED',0.32975055
71,06_14_17',1,RITE',UW',NEST',0.420028301
71,06_14_17',1,RITE',DW',FEED',0.6051513043
72,06_14_17',1,RITE',DW',FEED',0.3540950898
72,06_14_17',1,RITE',UW',NEST',0.3930595333
72,06_14_17',0,LEFT',NW',FEED',0.4050435413
73,06_14_17',0,LEFT',NW',FEED',0.786548139
73,06_14_17',0,LEFT',NW',FEED',0.4357274987
73,06_14_17',0,LEFT',NW',NEST',0.461223294
74,06_14_17',0,LEFT',NW',NEST',0.5735166075
74,06_14_17',0,LEFT',NW',FEED',0.3110496196
75,06_14_17',0,LEFT',NW',FEED',0.6223229936
75,06_14_17',1,RITE',DW',FEED',0.8118389284
75,06_14_17',1,RITE',UW',NEST',0.4007561174
75,06_14_17',1,RITE',UW',NEST',0.4811626132
76,06_14_17',0,LEFT',NW',NEST',0.3397697817
76,06_14_17',0,LEFT',NW',NEST',0.4886011945
76,06_14_17',1,RITE',DW',FEED',0.2061552813
77,06_14_17',1,RITE',UW',NEST',0.5445978418
77,06_14_17',1,RITE',UW',NEST',0.6343292056
77,06_14_17',0,LEFT',NW',FEED',0.3043237761
77,06_14_17',1,RITE',UW',NEST',0.4543965643
78,06_14_17',0,LEFT',NW',FEED',0.4322494565
78,06_14_17',0,LEFT',NW',NEST',0.2507900541
78,06_14_17',0,LEFT',NW',FEED',0.4145346369
79,06_14_17',0,LEFT',NW',NEST',0.4072902814
79,06_14_17',1,RITE',UW',NEST',0.5640417583
79,06_14_17',0,LEFT',NW',NEST',0.4365030992
79,06_14_17',0,LEFT',NW',FEED',0.6071995517
79,06_14_17',0,LEFT',NW',FEED',0.3749221349
80,06_14_17',0,LEFT',NW',FEED',0.2931812878
80,06_14_17',0,LEFT',NW',FEED',0.3371385063
80,06_14_17',0,LEFT',NW',FEED',0.320057453
81,06_14_17',1,RITE',DW',FEED',0.9877900781
81,06_14_17',0,LEFT',NW',FEED',0.3360582172
81,06_14_17',0,LEFT',NW',FEED',0.5643737273
81,06_14_17',0,LEFT',NW',NEST',0.3615658293
82,06_14_17',1,RITE',UW',NEST',0.2723555697
83,06_14_17',0,LEFT',NW',FEED',0.2186418405
83,06_14_17',1,RITE',UW',NEST',0.5368158232
84,06_14_17',1,RITE',UW',NEST',0.4002812731
84,06_14_17',1,RITE',DW',FEED',0.2822922775
85,06_14_17',0,LEFT',NW',FEED',0.6839496557
85,06_14_17',0,LEFT',NW',FEED',0.4622760143
85,06_14_17',0,LEFT',NW',NEST',0.5824709741
86,06_14_17',0,LEFT',NW',FEED',0.3986077872
86,06_14_17',1,RITE',UW',NEST',1.012574208
87,06_14_17',1,RITE',UW',NEST',0.5072663748
87,06_14_17',0,LEFT',NW',FEED',0.6916376111
87,06_14_17',1,RITE',UW',NEST',0.5706541545
87,06_14_17',1,RITE',UW',NEST',0.3724876731
88,06_14_17',1,RITE',UW',NEST',0.528468587
88,06_14_17',1,RITE',DW',FEED',0.5281312883
89,06_14_17',0,LEFT',NW',FEED',0.2922922441
89,06_14_17',1,RITE',DW',FEED',0.4803349816
89,06_14_17',0,LEFT',NW',FEED',0.2970789619
89,06_14_17',1,RITE',DW',FEED',0.2350043499
89,06_14_17',1,RITE',DW',FEED',0.5342079515
89,06_14_17',1,RITE',UW',NEST',0.7529341305
89,06_14_17',1,RITE',UW',NEST',0.5569726991
90,06_14_17',0,LEFT',NW',FEED',0.6488584867
91,06_14_17',0,LEFT',NW',FEED',0.4577899833
92,06_14_17',1,RITE',UW',NEST',0.3212679743
93,06_14_17',0,LEFT',NW',FEED',0.3615079529
93,06_14_17',0,LEFT',NW',FEED',0.259078449
94,06_14_17',0,LEFT',NW',NEST',0.3430493686
94,06_14_17',1,RITE',DW',FEED',0.4786924215
94,06_14_17',0,LEFT',NW',FEED',0.3247730024
95,06_14_17',0,LEFT',NW',FEED',0.3191708179
95,06_14_17',1,RITE',DW',FEED',1.048636398
96,06_14_17',1,RITE',UW',NEST',0.4425182011
96,06_14_17',0,LEFT',NW',NEST',0.5937607676
99,06_14_17',1,RITE',UW',NEST',0.4866847277
99,06_14_17',0,LEFT',NW',FEED',0.2313088764
100,06_14_17',1,RITE',UW',NEST',0.2662774903
100,06_14_17',1,RITE',UW',NEST',0.3584365359
100,06_14_17',1,RITE',UW',NEST',0.2004603249
101,06_14_17',1,RITE',UW',NEST',0.3213048158
102,06_14_17',1,RITE',DW',FEED',0.3078711387
103,06_14_17',0,LEFT',NW',NEST',0.2038853896
103,06_14_17',1,RITE',UW',NEST',0.6984157791
103,06_14_17',0,LEFT',NW',NEST',0.6098059427
104,06_14_17',1,RITE',UW',NEST',0.3879709687
105,06_14_17',1,RITE',UW',NEST',0.4226413166
105,06_14_17',1,RITE',DW',FEED',0.258174558
106,06_14_17',0,LEFT',NW',FEED',0.4312434746
106,06_14_17',0,LEFT',NW',FEED',0.6009649723
107,06_14_17',0,LEFT',NW',NEST',0.2079907238
107,06_14_17',1,RITE',DW',FEED',0.708782979
108,06_14_17',0,LEFT',NW',FEED',0.273259881
108,06_14_17',1,RITE',UW',NEST',0.4375583701
109,06_14_17',1,RITE',DW',FEED',0.3814558728
109,06_14_17',1,RITE',UW',NEST',0.4787334653
109,06_14_17',1,RITE',DW',FEED',0.3545035533
109,06_14_17',1,RITE',DW',FEED',0.4355787443
110,06_14_17',1,RITE',UW',NEST',0.3935469152
110,06_14_17',1,RITE',UW',NEST',0.3066218844
111,06_14_17',0,LEFT',NW',FEED',0.4354616112
111,06_14_17',1,RITE',UW',NEST',0.4646210815
112,06_14_17',1,RITE',UW',NEST',0.5260702019
112,06_14_17',1,RITE',UW',NEST',0.5942253032
113,06_14_17',1,RITE',DW',FEED',1.186804884
113,06_14_17',1,RITE',DW',FEED',0.3155478174
113,06_14_17',0,LEFT',NW',NEST',0.3753994693
113,06_14_17',1,RITE',DW',FEED',0.6929997292
114,06_14_17',0,LEFT',NW',NEST',0.3010716205
115,06_14_17',0,LEFT',NW',FEED',0.6023038274
116,06_14_17',0,LEFT',NW',FEED',0.4582091162
116,06_14_17',1,RITE',UW',NEST',0.2693611225
118,06_14_17',1,RITE',UW',NEST',0.5110436436
119,06_14_17',1,RITE',DW',FEED',0.4994763534
119,06_14_17',0,LEFT',NW',NEST',0.4511929007
119,06_14_17',1,RITE',UW',NEST',0.374114453
120,06_14_17',0,LEFT',NW',NEST',0.3169837866
120,06_14_17',0,LEFT',NW',FEED',0.5465266767
121,06_14_17',1,RITE',UW',NEST',0.4828409874
1,06_15_17',1,LEFT',UW',NEST',0.2118008831
1,06_15_17',1,LEFT',UW',NEST',0.2813148716
1,06_15_17',-1,RITE',DW',NEST',0.5219163796
1,06_15_17',1,LEFT',DW',FEED',0.3918849696
2,06_15_17',-1,RITE',UW',FEED',0.6525308123
2,06_15_17',1,LEFT',UW',NEST',0.9956421978
3,06_15_17',-1,RITE',UW',FEED',1.190422634
3,06_15_17',-1,RITE',UW',FEED',0.6730248739
3,06_15_17',-1,RITE',UW',FEED',0.4758532735
3,06_15_17',-1,RITE',UW',FEED',0.3879242702
3,06_15_17',1,LEFT',UW',NEST',0.2528730613
3,06_15_17',-1,RITE',UW',FEED',0.2018304392
4,06_15_17',-1,RITE',UW',FEED',0.3298382015
4,06_15_17',1,LEFT',UW',NEST',0.7400216351
5,06_15_17',1,LEFT',DW',FEED',0.3002589873
5,06_15_17',-1,RITE',DW',NEST',0.6989977883
5,06_15_17',-1,RITE',UW',FEED',0.6026619192
5,06_15_17',1,LEFT',UW',NEST',0.7446287114
6,06_15_17',-1,RITE',DW',NEST',0.3534182641
7,06_15_17',1,LEFT',UW',NEST',0.4263761716
7,06_15_17',-1,RITE',DW',NEST',0.3361115111
7,06_15_17',1,LEFT',UW',NEST',0.4769850945
8,06_15_17',1,LEFT',DW',FEED',0.430982439
8,06_15_17',-1,RITE',UW',FEED',0.7009659253
8,06_15_17',1,LEFT',UW',NEST',0.3212132166
9,06_15_17',1,LEFT',UW',NEST',0.2401286926
9,06_15_17',-1,RITE',DW',NEST',0.279777999
9,06_15_17',-1,RITE',UW',FEED',0.4170951998
9,06_15_17',-1,RITE',DW',NEST',0.2009153839
9,06_15_17',-1,RITE',UW',FEED',0.2704163457
9,06_15_17',-1,RITE',UW',FEED',0.5157351681
10,06_15_17',-1,RITE',DW',NEST',1.570031847
10,06_15_17',1,LEFT',UW',NEST',0.477830967
10,06_15_17',-1,RITE',UW',FEED',0.6398850057
10,06_15_17',-1,RITE',UW',FEED',0.3168803411
11,06_15_17',1,LEFT',UW',NEST',0.363088239
11,06_15_17',-1,RITE',UW',FEED',0.5526488797
11,06_15_17',-1,RITE',DW',NEST',1.885663042
12,06_15_17',1,LEFT',DW',FEED',0.3947808781
12,06_15_17',1,LEFT',UW',NEST',0.343597799
13,06_15_17',-1,RITE',UW',FEED',0.5156578628
13,06_15_17',-1,RITE',UW',FEED',0.448125414
13,06_15_17',-1,RITE',UW',FEED',0.5207057113
13,06_15_17',-1,RITE',UW',FEED',0.4000164036
13,06_15_17',-1,RITE',DW',NEST',0.5300483326
13,06_15_17',-1,RITE',UW',FEED',0.2680425189
14,06_15_17',-1,RITE',UW',FEED',0.6459668702
15,06_15_17',1,LEFT',UW',NEST',0.246221445
15,06_15_17',-1,RITE',UW',FEED',0.539159172
15,06_15_17',-1,RITE',UW',FEED',0.5585839898
17,06_15_17',1,LEFT',UW',NEST',0.6700292003
17,06_15_17',-1,RITE',DW',NEST',0.3043925754
17,06_15_17',-1,RITE',UW',FEED',0.6262384424
18,06_15_17',-1,RITE',UW',FEED',0.3687695775
18,06_15_17',-1,RITE',UW',FEED',0.4102882937
18,06_15_17',-1,RITE',DW',NEST',0.6748074495
19,06_15_17',1,LEFT',UW',NEST',0.3029776688
19,06_15_17',1,LEFT',UW',NEST',0.2779923255
19,06_15_17',1,LEFT',UW',NEST',0.5756685077
19,06_15_17',-1,RITE',DW',NEST',0.3093146102
19,06_15_17',1,LEFT',DW',FEED',0.8885863168
20,06_15_17',1,LEFT',UW',NEST',0.3400168814
20,06_15_17',-1,RITE',UW',FEED',0.4207595228
20,06_15_17',-1,RITE',UW',FEED',0.4664493306
21,06_15_17',1,LEFT',DW',FEED',0.3092214994
21,06_15_17',1,LEFT',UW',NEST',0.328972257
21,06_15_17',-1,RITE',UW',FEED',0.6936138544
22,06_15_17',1,LEFT',UW',NEST',0.233439083
22,06_15_17',1,LEFT',UW',NEST',0.3056723173
22,06_15_17',1,LEFT',DW',FEED',0.5767472922
22,06_15_17',1,LEFT',UW',NEST',0.4295556822
22,06_15_17',-1,RITE',UW',FEED',0.4065727162
23,06_15_17',1,LEFT',UW',NEST',0.299975719
23,06_15_17',1,LEFT',UW',NEST',0.2363398461
23,06_15_17',-1,RITE',DW',NEST',0.49094576
23,06_15_17',1,LEFT',UW',NEST',0.8889372393
24,06_15_17',-1,RITE',UW',FEED',1.19163908
24,06_15_17',1,LEFT',UW',NEST',0.5749614436
24,06_15_17',1,LEFT',UW',NEST',0.495108984
24,06_15_17',-1,RITE',DW',NEST',0.3458131971
24,06_15_17',-1,RITE',DW',NEST',0.2460346122
24,06_15_17',1,LEFT',DW',FEED',0.7087756444
24,06_15_17',-1,RITE',UW',FEED',0.7756863686
25,06_15_17',-1,RITE',UW',FEED',0.5046404715
26,06_15_17',1,LEFT',DW',FEED',0.3096185755
26,06_15_17',-1,RITE',UW',FEED',0.2770432773
26,06_15_17',-1,RITE',UW',FEED',0.253276001
26,06_15_17',1,LEFT',UW',NEST',0.5579133455
26,06_15_17',-1,RITE',UW',FEED',0.3424813748
26,06_15_17',-1,RITE',DW',NEST',0.2417693972
26,06_15_17',-1,RITE',DW',NEST',0.7312652455
27,06_15_17',-1,RITE',UW',FEED',0.3847734726
27,06_15_17',1,LEFT',UW',NEST',0.2813757032
28,06_15_17',1,LEFT',UW',NEST',0.4975065973
28,06_15_17',-1,RITE',DW',NEST',0.2479720491
29,06_15_17',-1,RITE',UW',FEED',0.4224280168
29,06_15_17',1,LEFT',UW',NEST',1.075536433
30,06_15_17',1,LEFT',UW',NEST',0.3820126572
30,06_15_17',1,LEFT',DW',FEED',0.6331430188
30,06_15_17',-1,RITE',DW',NEST',0.4805158489
30,06_15_17',-1,RITE',DW',NEST',0.4076685848
32,06_15_17',1,LEFT',UW',NEST',0.2436240846
32,06_15_17',1,LEFT',DW',FEED',0.3716517187
32,06_15_17',-1,RITE',DW',NEST',0.6015641225
33,06_15_17',1,LEFT',UW',NEST',0.2674628255
33,06_15_17',1,LEFT',DW',FEED',0.2938595594
34,06_15_17',1,LEFT',DW',FEED',0.2172596745
34,06_15_17',1,LEFT',UW',NEST',0.7552665756
34,06_15_17',-1,RITE',UW',FEED',0.4644201004
34,06_15_17',-1,RITE',UW',FEED',0.4472086358
35,06_15_17',-1,RITE',DW',NEST',0.4486249542
35,06_15_17',-1,RITE',UW',FEED',0.4395696082
35,06_15_17',-1,RITE',DW',NEST',0.3088873656
35,06_15_17',1,LEFT',UW',NEST',0.893924961
35,06_15_17',-1,RITE',UW',FEED',0.5169804467
36,06_15_17',-1,RITE',UW',FEED',0.7829332911
37,06_15_17',-1,RITE',UW',FEED',0.6112115874
37,06_15_17',1,LEFT',UW',NEST',0.4164713072
38,06_15_17',1,LEFT',UW',NEST',0.3655612708
38,06_15_17',-1,RITE',UW',FEED',0.5596523177
39,06_15_17',1,LEFT',UW',NEST',0.4199583246
39,06_15_17',1,LEFT',UW',NEST',0.434939342
39,06_15_17',1,LEFT',UW',NEST',0.9910209523
40,06_15_17',1,LEFT',UW',NEST',0.4398849933
40,06_15_17',1,LEFT',UW',NEST',0.3180365884
40,06_15_17',-1,RITE',UW',FEED',0.5172077665
42,06_15_17',-1,RITE',UW',FEED',0.4540443766
42,06_15_17',1,LEFT',UW',NEST',0.2270922216
42,06_15_17',-1,RITE',UW',FEED',0.3292351433
42,06_15_17',1,LEFT',UW',NEST',0.6443356282
42,06_15_17',-1,RITE',UW',FEED',0.3813056129
42,06_15_17',-1,RITE',DW',NEST',0.4177148923
43,06_15_17',1,LEFT',UW',NEST',0.3271054936
43,06_15_17',1,LEFT',UW',NEST',0.7007293422
43,06_15_17',-1,RITE',UW',FEED',0.2444422059
43,06_15_17',1,LEFT',UW',NEST',0.4677067272
44,06_15_17',1,LEFT',UW',NEST',0.2625114117
44,06_15_17',-1,RITE',UW',FEED',0.2458445956
44,06_15_17',1,LEFT',DW',FEED',0.6509065331
45,06_15_17',-1,RITE',DW',NEST',0.2714542006
45,06_15_17',-1,RITE',UW',FEED',0.2435718255
45,06_15_17',-1,RITE',UW',FEED',0.3247312054
45,06_15_17',-1,RITE',UW',FEED',0.3028162221
46,06_15_17',1,LEFT',DW',FEED',0.2453671664
46,06_15_17',-1,RITE',UW',FEED',0.8065946837
46,06_15_17',-1,RITE',UW',FEED',0.6049567822
46,06_15_17',1,LEFT',UW',NEST',0.4684755941
46,06_15_17',1,LEFT',UW',NEST',0.5156385385
47,06_15_17',-1,RITE',UW',FEED',0.5241162536
47,06_15_17',-1,RITE',UW',FEED',0.431365691
47,06_15_17',1,LEFT',UW',NEST',0.2545549763
48,06_15_17',-1,RITE',UW',FEED',0.4059435634
49,06_15_17',1,LEFT',UW',NEST',0.4611815511
49,06_15_17',1,LEFT',DW',FEED',0.3069675863
49,06_15_17',-1,RITE',UW',FEED',0.3953163036
50,06_15_17',-1,RITE',DW',NEST',0.2059827551
50,06_15_17',1,LEFT',UW',NEST',0.2823789192
50,06_15_17',-1,RITE',DW',NEST',0.2233629717
51,06_15_17',1,LEFT',DW',FEED',0.6292542033
51,06_15_17',-1,RITE',UW',FEED',0.4353980086
51,06_15_17',1,LEFT',UW',NEST',0.5194805448
51,06_15_17',1,LEFT',UW',NEST',0.8093290151
52,06_15_17',-1,RITE',UW',FEED',0.3726920445
52,06_15_17',1,LEFT',UW',NEST',0.3402748504
52,06_15_17',1,LEFT',UW',NEST',0.5211221787
52,06_15_17',-1,RITE',UW',FEED',0.3367973391
53,06_15_17',1,LEFT',UW',NEST',0.3802897247
53,06_15_17',-1,RITE',DW',NEST',0.5523794125
54,06_15_17',1,LEFT',DW',FEED',1.011336951
54,06_15_17',-1,RITE',UW',FEED',0.6024233521
54,06_15_17',1,LEFT',UW',NEST',0.466732694
54,06_15_17',-1,RITE',DW',NEST',0.6436716199
54,06_15_17',-1,RITE',DW',NEST',0.3113699751
55,06_15_17',1,LEFT',DW',FEED',0.7521481627
55,06_15_17',-1,RITE',UW',FEED',0.3523918141
56,06_15_17',1,LEFT',UW',NEST',0.3306620518
58,06_15_17',-1,RITE',DW',NEST',0.5245576159
58,06_15_17',-1,RITE',UW',FEED',0.5885691345
58,06_15_17',1,LEFT',DW',FEED',0.2441711814
59,06_15_17',-1,RITE',UW',FEED',0.7480132382
59,06_15_17',-1,RITE',UW',FEED',0.880796732
59,06_15_17',-1,RITE',UW',FEED',0.2979294766
60,06_15_17',-1,RITE',DW',NEST',0.6150348483
60,06_15_17',-1,RITE',UW',FEED',0.4129796927
60,06_15_17',-1,RITE',UW',FEED',1.762687439
60,06_15_17',-1,RITE',UW',FEED',0.4540177059
61,06_15_17',-1,RITE',DW',NEST',0.5552181428
62,06_15_17',-1,RITE',UW',FEED',0.4123105626
62,06_15_17',-1,RITE',UW',FEED',0.6978153412
62,06_15_17',1,LEFT',UW',NEST',0.3306998855
