minute,day,flow.category,side,bee/wind orientation,flight direction,fast slow
1,06_17_17',0,LEFT',NW',FEED',NONE'
1,06_17_17',0,RITE',NW',FEED',NONE'
1,06_17_17',0,RITE',NW',NEST',NONE'
2,06_17_17',0,RITE',NW',NEST',NONE'
2,06_17_17',0,RITE',NW',FEED',NONE'
2,06_17_17',0,RITE',NW',NEST',NONE'
2,06_17_17',0,RITE',NW',FEED',NONE'
3,06_17_17',0,LEFT',NW',NEST',NONE'
3,06_17_17',0,LEFT',NW',NEST',NONE'
3,06_17_17',0,LEFT',NW',NEST',NONE'
3,06_17_17',0,RITE',NW',NEST',NONE'
3,06_17_17',0,LEFT',NW',NEST',NONE'
3,06_17_17',0,LEFT',NW',FEED',NONE'
3,06_17_17',0,RITE',NW',NEST',NONE'
5,06_17_17',0,RITE',NW',NEST',NONE'
5,06_17_17',0,LEFT',NW',NEST',NONE'
6,06_17_17',0,LEFT',NW',NEST',NONE'
6,06_17_17',0,LEFT',NW',NEST',NONE'
6,06_17_17',0,RITE',NW',NEST',NONE'
6,06_17_17',0,RITE',NW',FEED',NONE'
6,06_17_17',0,RITE',NW',FEED',NONE'
7,06_17_17',0,LEFT',NW',NEST',NONE'
7,06_17_17',0,RITE',NW',NEST',NONE'
8,06_17_17',0,RITE',NW',NEST',NONE'
8,06_17_17',0,RITE',NW',NEST',NONE'
9,06_17_17',0,LEFT',NW',FEED',NONE'
9,06_17_17',0,LEFT',NW',FEED',NONE'
10,06_17_17',0,LEFT',NW',NEST',NONE'
11,06_17_17',0,RITE',NW',FEED',NONE'
11,06_17_17',0,LEFT',NW',FEED',NONE'
11,06_17_17',0,LEFT',NW',NEST',NONE'
11,06_17_17',0,RITE',NW',FEED',NONE'
11,06_17_17',0,RITE',NW',NEST',NONE'
12,06_17_17',0,LEFT',NW',NEST',NONE'
12,06_17_17',0,RITE',NW',NEST',NONE'
12,06_17_17',0,LEFT',NW',FEED',NONE'
12,06_17_17',0,RITE',NW',FEED',NONE'
12,06_17_17',0,RITE',NW',NEST',NONE'
12,06_17_17',0,LEFT',NW',NEST',NONE'
13,06_17_17',0,LEFT',NW',FEED',NONE'
13,06_17_17',0,RITE',NW',NEST',NONE'
13,06_17_17',0,LEFT',NW',NEST',NONE'
13,06_17_17',0,LEFT',NW',FEED',NONE'
14,06_17_17',0,RITE',NW',NEST',NONE'
14,06_17_17',0,LEFT',NW',NEST',NONE'
14,06_17_17',0,RITE',NW',FEED',NONE'
15,06_17_17',0,RITE',NW',NEST',NONE'
15,06_17_17',0,LEFT',NW',NEST',NONE'
15,06_17_17',0,LEFT',NW',NEST',NONE'
15,06_17_17',0,LEFT',NW',FEED',NONE'
15,06_17_17',0,RITE',NW',NEST',NONE'
15,06_17_17',0,LEFT',NW',NEST',NONE'
15,06_17_17',0,LEFT',NW',NEST',NONE'
16,06_17_17',0,LEFT',NW',FEED',NONE'
16,06_17_17',0,RITE',NW',FEED',NONE'
16,06_17_17',0,RITE',NW',NEST',NONE'
16,06_17_17',0,LEFT',NW',NEST',NONE'
17,06_17_17',0,LEFT',NW',FEED',NONE'
17,06_17_17',0,LEFT',NW',NEST',NONE'
18,06_17_17',0,RITE',NW',NEST',NONE'
18,06_17_17',0,RITE',NW',FEED',NONE'
18,06_17_17',0,RITE',NW',FEED',NONE'
18,06_17_17',0,RITE',NW',FEED',NONE'
18,06_17_17',0,LEFT',NW',NEST',NONE'
19,06_17_17',0,LEFT',NW',FEED',NONE'
19,06_17_17',0,RITE',NW',FEED',NONE'
19,06_17_17',0,RITE',NW',NEST',NONE'
20,06_17_17',0,LEFT',NW',NEST',NONE'
20,06_17_17',0,LEFT',NW',NEST',NONE'
20,06_17_17',0,RITE',NW',NEST',NONE'
21,06_17_17',0,RITE',NW',NEST',NONE'
21,06_17_17',0,LEFT',NW',FEED',NONE'
21,06_17_17',0,LEFT',NW',FEED',NONE'
21,06_17_17',0,LEFT',NW',NEST',NONE'
22,06_17_17',0,LEFT',NW',FEED',NONE'
23,06_17_17',0,LEFT',NW',NEST',NONE'
23,06_17_17',0,LEFT',NW',FEED',NONE'
23,06_17_17',0,LEFT',NW',NEST',NONE'
23,06_17_17',0,LEFT',NW',NEST',NONE'
24,06_17_17',0,LEFT',NW',FEED',NONE'
24,06_17_17',0,LEFT',NW',FEED',NONE'
24,06_17_17',0,RITE',NW',NEST',NONE'
24,06_17_17',0,RITE',NW',NEST',NONE'
25,06_17_17',0,RITE',NW',FEED',NONE'
25,06_17_17',0,RITE',NW',NEST',NONE'
25,06_17_17',0,LEFT',NW',NEST',NONE'
26,06_17_17',0,LEFT',NW',NEST',NONE'
26,06_17_17',0,LEFT',NW',NEST',NONE'
26,06_17_17',0,RITE',NW',NEST',NONE'
26,06_17_17',0,RITE',NW',FEED',NONE'
26,06_17_17',0,RITE',NW',NEST',NONE'
26,06_17_17',0,RITE',NW',NEST',NONE'
26,06_17_17',0,LEFT',NW',NEST',NONE'
26,06_17_17',0,RITE',NW',NEST',NONE'
27,06_17_17',0,LEFT',NW',FEED',NONE'
28,06_17_17',0,RITE',NW',FEED',NONE'
28,06_17_17',0,RITE',NW',NEST',NONE'
28,06_17_17',0,RITE',NW',NEST',NONE'
28,06_17_17',0,LEFT',NW',NEST',NONE'
28,06_17_17',0,LEFT',NW',NEST',NONE'
29,06_17_17',0,LEFT',NW',FEED',NONE'
29,06_17_17',0,RITE',NW',NEST',NONE'
29,06_17_17',0,LEFT',NW',NEST',NONE'
30,06_17_17',0,LEFT',NW',FEED',NONE'
30,06_17_17',0,LEFT',NW',NEST',NONE'
30,06_17_17',0,LEFT',NW',FEED',NONE'
30,06_17_17',0,LEFT',NW',FEED',NONE'
30,06_17_17',0,LEFT',NW',FEED',NONE'
31,06_17_17',0,LEFT',NW',NEST',NONE'
32,06_17_17',0,RITE',NW',NEST',NONE'
32,06_17_17',0,LEFT',NW',NEST',NONE'
33,06_17_17',0,LEFT',NW',NEST',NONE'
33,06_17_17',0,LEFT',NW',NEST',NONE'
34,06_17_17',0,LEFT',NW',NEST',NONE'
34,06_17_17',0,LEFT',NW',NEST',NONE'
34,06_17_17',0,RITE',NW',FEED',NONE'
35,06_17_17',0,RITE',NW',FEED',NONE'
35,06_17_17',0,LEFT',NW',FEED',NONE'
36,06_17_17',0,RITE',NW',NEST',NONE'
36,06_17_17',0,LEFT',NW',NEST',NONE'
37,06_17_17',0,RITE',NW',NEST',NONE'
37,06_17_17',0,RITE',NW',NEST',NONE'
37,06_17_17',0,LEFT',NW',FEED',NONE'
38,06_17_17',0,LEFT',NW',NEST',NONE'
38,06_17_17',0,LEFT',NW',FEED',NONE'
38,06_17_17',0,RITE',NW',FEED',NONE'
39,06_17_17',0,LEFT',NW',NEST',NONE'
39,06_17_17',0,RITE',NW',NEST',NONE'
40,06_17_17',0,RITE',NW',NEST',NONE'
41,06_17_17',0,LEFT',NW',FEED',NONE'
